id,intent
611_14_spk_52.63_56.977,renseignements
611_16_spk_61.004_67.144,reservation
611_18_spk_79.14_81.785,reponse_affirmative
611_20_spk_85.326_88.746,reponse_affirmative
611_22_spk_92.348_102.075,reponse_affirmative
611_24_spk_105.434_107.546,reservation
611_26_spk_120.386_121.587,reservation
611_28_spk_123.183_123.928,reponse_affirmative
611_30_spk_125.767_128.262,reponse_affirmative
611_32_spk_147.535_148.264,reponse_affirmative
611_34_spk_150.118_151.334,reponse_negative
611_36_spk_153.978_156.258,saluer
612_2_spk_7.082_8.845,reponse_negative
612_4_spk_10.517_15.714,reservation
612_6_spk_19.331_21.884,reservation
612_8_spk_24.802_32.356,reservation
612_10_spk_38.678_42.463,reservation
612_12_spk_59.949_63.056,renseignements
612_14_spk_64.919_66.879,renseignements
612_16_spk_70.253_75.269,reservation
612_18_spk_85.482_86.424,reponse_affirmative
612_20_spk_88.582_90.315,reservation
612_22_spk_109.769_111.198,reponse_negative
612_24_spk_113.675_119.268,reponse_affirmative
612_26_spk_121.563_124.344,reponse_affirmative
612_28_spk_138.169_141.917,reponse_affirmative
612_30_spk_161.273_162.306,reponse_negative
614_2_spk_8.936_10.122,reponse_negative
614_4_spk_12.979_25.258,reservation
614_5_spk_25.258_26.663,reservation
614_6_spk_26.663_29.885,reservation
614_7_spk_29.885_31.709,reservation
614_9_spk_33.481_59.641,marqueur_discursif
614_11_spk_61.632_73.197,reponse_affirmative
614_13_spk_76.357_89.078,reservation
614_15_spk_97.604_110.218,reservation
614_17_spk_113.659_114.51,reponse_affirmative
614_19_spk_131.678_135.042,reservation
614_20_spk_135.042_135.742,reservation
614_21_spk_135.742_136.137,reservation
614_23_spk_140.006_146.01,reponse_affirmative
614_25_spk_151.679_162.834,renseignements#reservation
614_27_spk_165.296_167.242,incomprehension
614_29_spk_169.369_170.281,reponse_affirmative
614_30_spk_170.281_173.975,reservation
614_32_spk_175.752_176.968,reponse_affirmative
614_34_spk_183.626_186.633,reservation
614_36_spk_188.398_189.675,reponse_affirmative
614_38_spk_197.141_198.196,reponse_affirmative
614_40_spk_202.734_204.223,reponse_negative
614_42_spk_205.247_206.25,remercier
614_44_spk_207.931_218.600,saluer
615_2_spk_7.933_9.483,reponse_negative
615_4_spk_13.617_26.14,reservation
615_6_spk_54.964_59.341,reservation
615_8_spk_62.305_69.402,reservation
615_10_spk_90.582_95.068,reservation
615_12_spk_108.625_111.519,reservation
615_14_spk_130.849_133.577,reponse_affirmative
615_16_spk_148.024_149.757,reponse_negative
615_18_spk_153.465_160.790,saluer
617_2_spk_6.96_8.906,reponse_negative
617_4_spk_11.185_26.109,reservation
617_6_spk_38.585_47.163,reponse_affirmative#reservation
617_8_spk_49.421_50.318,reponse_affirmative
617_10_spk_55.734_56.464,reponse_affirmative
617_12_spk_57.734_58.707,reponse_affirmative
617_14_spk_62.218_73.631,renseignements#reponse_negative
617_16_spk_92.407_103.054,renseignements#reservation
617_18_spk_111.033_120.456,reservation
617_21_spk_135.441_141.703,reponse_affirmative
617_23_spk_144.91_148.351,reponse_affirmative#reservation
617_24_spk_148.351_150.236,reservation
617_26_spk_151.208_152.646,reponse_affirmative
617_27_spk_152.646_155.397,reponse_affirmative
617_29_spk_159.333_172.419,reservation
617_31_spk_175.565_175.823,reponse_affirmative
617_33_spk_177.328_178.094,reponse_affirmative
617_34_spk_178.094_179.158,incomprehension
617_36_spk_183.398_184.341,marqueur_discursif
617_38_spk_193.018_194.417,reponse_affirmative
617_39_spk_194.417_196.219,renseignements
617_41_spk_197.131_197.982,incomprehension
617_42_spk_197.982_208.833,incomprehension#reservation
617_44_spk_213.944_219.37,reponse_negative#reservation
617_46_spk_223.595_230.663,reservation
617_48_spk_236.052_249.73,incomprehension#reponse_indecise#reservation
617_50_spk_254.215_255.218,incomprehension
617_52_spk_258.814_262.835,reservation
617_54_spk_267.334_271.778,renseignements
617_56_spk_279.286_280.41,marqueur_discursif
617_57_spk_280.41_295.709,reservation
617_59_spk_298.49_299.149,reponse_affirmative
617_61_spk_303.961_304.66,marqueur_discursif
617_63_spk_308.49_309.192,incomprehension
617_64_spk_309.192_310.377,renseignements
617_66_spk_315.128_315.781,reponse_affirmative
617_68_spk_319.034_319.566,reponse_affirmative
617_70_spk_322.074_324.49,reponse_affirmative
617_72_spk_325.606_326.518,marqueur_discursif
617_73_spk_326.518_335.042,incomprehension
617_75_spk_336.744_337.817,reservation
617_76_spk_337.817_338.385,marqueur_discursif
617_77_spk_338.385_339.832,incomprehension
617_78_spk_339.832_350.928,reponse_affirmative#reservation
617_80_spk_352.994_354.393,reponse_negative
617_82_spk_358.192_373.420,remercier#saluer
618_2_spk_8.967_19.848,reponse_affirmative#reservation
618_4_spk_24.316_25.671,reponse_affirmative#reservation
618_6_spk_39.905_45.453,reservation
618_8_spk_65.421_67.221,reservation
618_10_spk_70.178_74.494,reservation
618_12_spk_84.219_87.836,reponse_affirmative
618_14_spk_105.439_113.152,reservation
618_16_spk_130.853_136.811,reservation
618_18_spk_157.542_160.081,remercier#reponse_negative
618_20_spk_164.215_177.710,saluer
619_2_spk_4.772_8.389,reponse_affirmative
619_4_spk_25.335_45.283,reservation
619_6_spk_79.195_84.651,reponse_negative
619_8_spk_88.511_106.719,reservation
619_10_spk_144.066_148.139,renseignements
619_12_spk_150.328_156.743,reservation
619_14_spk_177.107_180.694,renseignements
619_16_spk_201.36_203.706,reponse_affirmative
619_20_spk_228.612_231.16,reponse_affirmative
619_22_spk_255.505_257.632,reponse_negative
620_2_spk_2.827_4.529,reponse_affirmative
620_4_spk_22.538_49.063,reservation
620_6_spk_52.266_53.321,reponse_negative
620_8_spk_54.543_55.85,reservation
620_10_spk_59.771_63.951,reservation
620_12_spk_65.942_82.723,reponse_affirmative#reservation
620_14_spk_113.147_118.907,renseignements
620_16_spk_141.598_142.501,reponse_negative
620_18_spk_144.318_149.379,reservation
620_20_spk_150.601_151.452,incomprehension
620_22_spk_152.616_153.421,reponse_affirmative
620_24_spk_157.798_159.37,marqueur_discursif
620_27_spk_165.321_168.077,renseignements
620_29_spk_172.646_177.206,reservation
620_31_spk_180.504_181.157,reponse_negative
620_32_spk_181.157_182.646,reservation
620_34_spk_189.805_190.823,reponse_affirmative
620_36_spk_193.832_197.632,reponse_affirmative
620_38_spk_202.48_203.453,reponse_affirmative
620_40_spk_205.748_208.474,reponse_affirmative
620_42_spk_221.615_222.67,reponse_affirmative
620_44_spk_224.366_227.603,reponse_affirmative
620_46_spk_242.597_244.603,reponse_negative
620_48_spk_248.98_258.980,saluer
621_2_spk_5.866_8.693,reponse_affirmative
621_4_spk_26.444_47.171,reservation
621_6_spk_51.791_54.156,reponse_affirmative
621_8_spk_56.101_56.831,reponse_affirmative
621_10_spk_65.767_66.518,reponse_negative
621_11_spk_66.518_67.126,reservation
621_13_spk_71.078_73.464,reservation
621_15_spk_76.269_77.652,reponse_affirmative
621_17_spk_81.284_84.293,reponse_affirmative
621_19_spk_97.669_106.94,reponse_affirmative#reservation
621_21_spk_109.144_111.986,reservation
621_23_spk_114.737_115.846,reponse_affirmative
621_25_spk_118.764_120.153,reponse_affirmative
621_27_spk_123.384_128.688,reponse_affirmative#reservation
621_29_spk_150.657_153.504,reservation
621_31_spk_166.493_167.39,reponse_affirmative
621_33_spk_169.806_172.724,reponse_affirmative
621_35_spk_175.521_179.351,reponse_affirmative
621_37_spk_186.722_190.172,reponse_affirmative
621_39_spk_195.765_196.707,reponse_affirmative
621_41_spk_204.033_205.209,remercier
621_43_spk_206.435_208.49,reponse_negative
621_45_spk_212.238_219.320,remercier
622_2_spk_5.532_8.784,reponse_affirmative
622_4_spk_26.027_38.124,reservation
622_6_spk_45.251_49.081,reservation
622_8_spk_71.796_78.225,reponse_negative#reservation
622_10_spk_98.875_102.119,renseignements
622_12_spk_103.891_116.334,reservation
622_14_spk_122.36_123.606,reservation
622_15_spk_123.606_125.871,reservation
622_17_spk_132.901_137.643,incomprehension
622_19_spk_152.35_165.575,reponse_negative#reservation
622_21_spk_181.571_184.808,reponse_affirmative
622_23_spk_190.279_194.595,reservation
622_25_spk_211.667_216.25,reponse_affirmative
622_27_spk_237.818_240.706,reponse_negative
622_29_spk_245.062_252.600,saluer
623_2_spk_5.441_8.936,reponse_affirmative
623_4_spk_10.912_14.073,reservation
623_6_spk_16.748_17.645,reponse_affirmative
623_8_spk_19.97_22.28,reservation
623_10_spk_25.745_28.314,reponse_negative
623_12_spk_30.381_32.424,reservation
623_14_spk_33.761_34.43,reponse_affirmative
623_16_spk_36.065_38.558,reservation
623_18_spk_45.017_49.719,reponse_negative#reservation
623_20_spk_53.801_54.379,reponse_affirmative
623_22_spk_75.136_77.71,renseignements
623_24_spk_79.756_80.993,reponse_affirmative
623_26_spk_81.854_85.608,reservation
623_28_spk_96.07_99.937,reservation
623_30_spk_105.855_108.858,reservation
623_32_spk_129.619_132.137,reponse_affirmative
623_34_spk_151.405_155.113,reservation
623_36_spk_174.924_177.705,reponse_affirmative
623_38_spk_196.737_199.077,reponse_affirmative
623_40_spk_216.16_218.226,reponse_negative
624_2_spk_9.848_12.158,reponse_affirmative
624_4_spk_30.654_34.688,reservation
624_6_spk_38.983_42.509,reservation
624_8_spk_45.549_46.962,reponse_affirmative
624_10_spk_49.576_54.485,reservation
624_12_spk_57.768_58.975,reponse_affirmative
624_14_spk_60.412_65.594,reservation
624_16_spk_68.3_71.553,reponse_affirmative
624_18_spk_74.638_75.45,reponse_affirmative
624_20_spk_86.918_92.997,renseignements
624_22_spk_97.613_99.133,reponse_affirmative
624_24_spk_121.956_124.038,reponse_affirmative#reservation
624_26_spk_129.448_130.36,reponse_affirmative
624_28_spk_146.275_150.236,modification
624_30_spk_153.54_159.537,modification#reservation
624_32_spk_161.876_165.676,reservation
624_34_spk_168.883_169.922,reponse_affirmative
624_36_spk_177.47_180.753,reponse_affirmative
624_39_spk_199.729_201.227,reponse_affirmative
624_41_spk_204.115_205.291,reponse_negative
624_43_spk_207.154_208.157,saluer
625_2_spk_7.143_8.116,reponse_negative
625_4_spk_10.729_14.012,reservation
625_6_spk_16.413_16.657,reponse_affirmative
625_8_spk_18.283_20.699,reservation
625_10_spk_26.474_30.412,reponse_negative#reservation
625_12_spk_32.676_33.163,reponse_affirmative
625_14_spk_34.911_38.878,reservation
625_16_spk_43.483_44.471,reponse_affirmative
625_18_spk_48.103_51.629,reservation
625_20_spk_79.135_83.163,renseignements
625_22_spk_85.184_88.665,renseignements
625_25_spk_104.699_109.662,reponse_negative#reservation
625_27_spk_112.58_113.21,reponse_affirmative
625_29_spk_132.719_136.428,reponse_negative
625_31_spk_139.756_144.68,reservation
625_33_spk_160.468_163.781,reponse_negative
625_35_spk_167.657_174.329,modification
625_37_spk_176.533_183.554,reservation
625_39_spk_196.855_201.521,renseignements
625_41_spk_203.664_208.573,reservation
625_45_spk_224.638_225.277,incomprehension
625_46_spk_225.277_225.945,reponse_affirmative
625_48_spk_229.541_231.934,reservation
625_50_spk_250.993_253.789,reponse_affirmative
625_52_spk_267.844_269.166,reponse_negative
626_2_spk_5.228_10.03,incomprehension
626_4_spk_12.219_16.079,reservation
626_6_spk_18.024_19.574,reservation
626_8_spk_24.985_29.769,reservation
626_10_spk_37.246_39.259,reponse_affirmative
626_12_spk_59.118_62.75,renseignements
626_14_spk_64.544_69.544,renseignements
626_16_spk_95.99_98.644,reponse_negative
626_18_spk_100.468_103.204,reponse_negative
626_20_spk_105.347_112.703,renseignements
626_22_spk_128.075_130.311,reponse_affirmative
626_24_spk_133.214_135.363,reponse_affirmative
626_26_spk_137.956_143.853,reservation
626_28_spk_145.464_146.154,reponse_affirmative
626_30_spk_151.102_153.494,reponse_affirmative
626_32_spk_171.164_174.705,reservation
626_34_spk_177.015_181.24,reponse_affirmative
626_36_spk_192.109_195.483,reponse_affirmative
626_38_spk_209.264_213.031,reponse_affirmative
626_40_spk_227.716_229.229,reponse_negative
626_42_spk_233.91_248.500,remercier#saluer
627_2_spk_9.422_10.365,reponse_negative
627_4_spk_12.705_24.332,reservation
627_6_spk_26.84_29.095,reponse_affirmative
627_8_spk_33.633_37.645,reponse_negative#reservation
627_10_spk_57.057_65.279,renseignements#reservation
627_12_spk_67.118_70.446,reservation
627_14_spk_73.303_77.255,reponse_affirmative
627_16_spk_92.327_94.334,reponse_affirmative#reservation
627_18_spk_97.662_101.781,reponse_affirmative
627_20_spk_107.177_109.654,reponse_affirmative#reservation
627_22_spk_124.548_127.983,reponse_affirmative#reservation
627_24_spk_136.534_137.309,reponse_affirmative
627_26_spk_138.485_140.409,reponse_affirmative
627_28_spk_145.5_146.442,reponse_affirmative
627_30_spk_152.613_153.552,reponse_affirmative
627_31_spk_153.552_154.403,marqueur_discursif
627_33_spk_156.205_157.086,reponse_affirmative
627_35_spk_159.335_161.25,remercier#reponse_negative
627_37_spk_164.654_175.080,saluer
628_2_spk_7.386_9.058,reponse_negative
628_4_spk_11.246_17.69,reservation
628_6_spk_20.228_25.152,reservation
628_8_spk_27.219_32.812,reservation
628_11_spk_52.677_56.188,reservation
628_13_spk_60.854_69.332,renseignements#reponse_negative
628_15_spk_74.803_80.218,renseignements
628_17_spk_88.952_93.861,reservation
628_19_spk_103.877_104.537,marqueur_discursif
628_20_spk_104.537_105.344,reservation
628_22_spk_106.415_108.193,reponse_affirmative
628_24_spk_134.347_136.292,remercier#reponse_negative
628_26_spk_139.848_146.900,saluer
629_2_spk_5.198_6.292,reponse_negative
629_4_spk_8.723_22.581,reservation
629_6_spk_31.114_35.267,reponse_negative#reservation
629_8_spk_56.767_67.143,renseignements#reservation
629_10_spk_88.461_93.275,renseignements
629_12_spk_101.999_104.552,reponse_affirmative
629_14_spk_120.262_131.582,reponse_affirmative#reservation
629_16_spk_138.378_144.846,renseignements
629_18_spk_154.906_155.961,reponse_affirmative
629_20_spk_156.849_164.884,reponse_affirmative
629_22_spk_171.705_172.51,reponse_affirmative
629_24_spk_190.334_191.458,reponse_negative
629_26_spk_194.984_202.370,saluer
630_2_spk_8.754_10.243,reponse_negative
630_4_spk_12.584_23.116,reservation
630_6_spk_39.355_40.79,incomprehension
630_8_spk_43.2_47.212,reservation
630_10_spk_49.519_54.309,reservation
630_12_spk_71.723_75.158,reservation
630_14_spk_86.48_87.513,reponse_affirmative
630_16_spk_90.416_92.437,reservation
630_18_spk_107.118_111.89,reponse_negative
630_20_spk_114.018_116.921,reponse_affirmative
630_22_spk_124.277_127.111,reponse_affirmative
630_24_spk_140.243_143.343,reponse_affirmative
630_26_spk_158.543_160.014,reponse_negative
630_28_spk_163.995_175.120,saluer
632_2_spk_10.942_13.465,reponse_affirmative
632_4_spk_20.578_21.489,reponse_affirmative
632_7_spk_30.183_36.52,reservation
632_9_spk_41.437_42.674,reponse_affirmative
632_11_spk_45.601_50.875,reservation
632_13_spk_71.212_74.084,renseignements
632_15_spk_76.425_82.732,renseignements
632_17_spk_101.041_105.722,renseignements
632_19_spk_125.613_128.957,reservation
632_21_spk_131.86_133.949,reponse_affirmative
632_23_spk_136.207_139.997,reservation
632_25_spk_155.317_160.861,reponse_negative#reservation
632_27_spk_162.316_163.106,remercier
632_29_spk_165.32_166.754,reponse_negative
632_31_spk_168.0_168.66,saluer
633_2_spk_5.198_8.815,reponse_affirmative
633_4_spk_27.979_30.761,reservation
633_6_spk_35.032_38.603,reservation
633_8_spk_46.294_50.245,reservation
633_10_spk_60.256_63.068,reservation
633_12_spk_69.01_69.311,reponse_negative
633_14_spk_89.034_92.104,reponse_negative
633_16_spk_93.654_96.253,reponse_negative
633_18_spk_98.199_101.163,reservation
633_20_spk_109.203_113.215,reservation
633_22_spk_132.495_135.276,renseignements
633_24_spk_137.191_141.857,reservation
633_26_spk_156.417_157.709,reponse_affirmative
633_28_spk_164.031_167.284,reservation
633_30_spk_184.568_187.122,reponse_negative
633_32_spk_193.049_196.089,renseignements
633_34_spk_202.822_205.816,reservation
633_36_spk_218.366_221.223,reponse_affirmative
633_38_spk_237.143_243.263,reservation
633_40_spk_259.829_261.167,reponse_negative
635_2_spk_9.422_10.912,reponse_negative
635_4_spk_15.805_27.764,reservation
635_6_spk_81.667_84.555,renseignements
635_8_spk_87.184_92.701,renseignements
635_10_spk_100.528_105.68,reponse_affirmative
635_12_spk_109.054_122.194,reservation
635_14_spk_134.936_148.828,reservation
635_16_spk_157.445_161.108,reponse_affirmative
635_18_spk_169.573_170.181,reponse_affirmative
635_20_spk_179.645_181.763,reponse_negative
636_2_spk_8.663_9.97,reponse_negative
636_4_spk_12.462_24.931,reservation
636_5_spk_24.931_26.441,incomprehension
636_7_spk_27.657_28.751,marqueur_discursif
636_8_spk_28.751_42.566,reservation
636_9_spk_42.566_43.964,reservation
636_11_spk_45.645_49.171,reponse_negative#reservation
636_13_spk_51.608_52.155,marqueur_discursif
636_14_spk_52.155_53.766,reservation
636_15_spk_53.766_57.202,reponse_affirmative#reservation
636_17_spk_58.852_61.709,reponse_affirmative
636_19_spk_63.624_64.171,reponse_affirmative
636_21_spk_65.834_67.363,reponse_affirmative
636_22_spk_67.363_67.723,reponse_affirmative
636_23_spk_67.723_68.543,incomprehension
636_25_spk_70.458_71.948,renseignements
636_26_spk_71.948_86.987,reservation
636_28_spk_90.347_93.569,remercier
636_30_spk_97.277_98.195,reponse_affirmative
636_31_spk_98.195_98.925,incomprehension
636_33_spk_101.882_105.453,reservation
636_35_spk_107.429_116.143,renseignements#reponse_affirmative#reservation
636_37_spk_119.532_124.821,renseignements
636_39_spk_127.836_128.681,marqueur_discursif
636_41_spk_131.356_131.873,reponse_affirmative
636_43_spk_134.715_137.891,renseignements
636_45_spk_140.657_162.285,reservation
636_47_spk_165.836_168.937,reponse_affirmative
636_49_spk_171.475_177.782,reservation
636_51_spk_180.046_181.201,reponse_affirmative
636_53_spk_185.624_186.617,reponse_affirmative
636_55_spk_189.119_189.955,reponse_affirmative
636_57_spk_194.469_197.888,renseignements#reponse_affirmative
636_59_spk_200.928_203.785,reponse_affirmative
636_61_spk_207.554_208.071,reponse_affirmative
636_63_spk_209.326_210.229,reponse_affirmative
636_65_spk_212.038_214.059,reservation
636_67_spk_216.309_217.601,reponse_affirmative
636_69_spk_221.568_237.443,reservation
636_71_spk_240.878_243.286,remercier#reponse_affirmative
636_73_spk_246.63_247.511,remercier
636_74_spk_247.511_255.870,saluer
637_2_spk_7.204_13.891,reservation
637_4_spk_16.353_19.605,reservation
637_5_spk_19.605_21.763,reservation
637_7_spk_24.504_32.477,reservation
637_9_spk_54.086_57.466,reservation
637_11_spk_75.621_82.598,reservation
637_13_spk_88.966_90.683,reservation
637_15_spk_92.893_94.209,reponse_affirmative#reservation
637_17_spk_96.185_97.325,reponse_affirmative
637_19_spk_99.772_102.888,reservation
637_21_spk_116.43_123.161,reservation
637_23_spk_125.381_126.186,reponse_affirmative
637_25_spk_129.417_131.089,reservation
637_27_spk_136.326_137.195,reponse_affirmative
637_29_spk_139.393_140.273,marqueur_discursif
637_31_spk_141.504_144.24,remercier#reponse_negative
637_33_spk_147.948_155.030,saluer
638_2_spk_5.836_7.082,reponse_negative
638_4_spk_10.03_24.15,reservation
638_6_spk_60.379_66.747,renseignements
638_8_spk_69.072_74.726,renseignements
638_10_spk_95.733_97.952,reponse_affirmative
638_12_spk_102.399_106.654,reservation
638_14_spk_115.378_117.581,reponse_affirmative
638_16_spk_135.957_139.109,reservation
638_18_spk_143.79_148.526,reservation
638_20_spk_157.771_160.796,reponse_affirmative
638_22_spk_167.194_169.626,reservation
638_24_spk_188.966_192.356,reponse_affirmative
638_26_spk_210.325_212.857,reponse_affirmative
638_28_spk_215.095_221.204,reservation
638_30_spk_227.435_229.776,reponse_negative
639_2_spk_2.979_5.653,reponse_affirmative
639_4_spk_21.884_45.689,reservation#saluer
639_6_spk_76.653_84.191,reponse_affirmative#reservation
639_8_spk_85.657_86.115,reponse_affirmative
639_9_spk_86.115_87.118,reservation
639_11_spk_88.31_94.161,reservation
639_13_spk_108.523_110.064,reponse_affirmative
639_15_spk_110.879_122.277,reservation
639_17_spk_132.916_133.403,marqueur_discursif
639_19_spk_138.813_144.193,modification#reponse_negative
639_21_spk_150.091_154.817,reponse_affirmative
639_23_spk_156.793_157.523,reponse_affirmative
639_25_spk_162.857_163.587,reponse_affirmative
639_27_spk_166.14_166.952,reponse_affirmative
639_29_spk_168.815_169.529,marqueur_discursif
639_31_spk_171.52_177.812,reservation
639_33_spk_185.078_190.564,reponse_negative#reservation
639_35_spk_193.271_194.609,reponse_affirmative
639_37_spk_196.715_201.077,reponse_affirmative
639_39_spk_207.375_208.165,reponse_affirmative
639_40_spk_208.165_211.088,reponse_affirmative
639_42_spk_216.933_217.319,reservation
639_43_spk_217.319_217.866,reservation
639_45_spk_224.653_225.322,reponse_affirmative
639_47_spk_226.995_228.769,reponse_negative
639_49_spk_233.571_251.930,saluer
640_2_spk_5.775_8.754,reponse_affirmative
640_4_spk_26.687_36.338,reservation
640_6_spk_46.931_53.77,reservation
640_8_spk_62.19_62.743,reponse_affirmative
640_10_spk_75.336_78.786,renseignements
640_12_spk_80.868_86.841,reservation
640_14_spk_100.14_105.733,reponse_affirmative#reservation
640_16_spk_125.354_128.826,reservation
640_18_spk_147.306_153.198,reponse_negative#reservation
640_20_spk_168.099_177.515,reservation
640_22_spk_185.224_190.971,reponse_negative#reservation
640_24_spk_213.927_218.957,reponse_affirmative#reservation
640_26_spk_224.094_224.51,marqueur_discursif
640_27_spk_224.51_225.3,reponse_affirmative
640_29_spk_226.495_227.544,reponse_affirmative
640_31_spk_243.612_244.767,reponse_negative
640_33_spk_249.63_294.230,remercier#saluer
641_2_spk_5.653_10.578,reponse_affirmative
641_4_spk_28.05_42.535,reservation
641_6_spk_48.35_49.405,reponse_affirmative
641_8_spk_50.645_51.086,reponse_affirmative
641_10_spk_79.73_83.906,renseignements
641_12_spk_96.703_98.852,reponse_affirmative#reservation
641_14_spk_111.688_116.05,reservation
641_16_spk_119.044_119.78,reponse_affirmative
641_18_spk_135.407_136.683,reponse_negative
641_19_spk_136.683_142.498,reservation
641_21_spk_142.717_143.507,reservation
641_23_spk_154.033_156.435,reponse_affirmative
641_25_spk_162.529_166.381,reservation
641_27_spk_183.822_185.919,reponse_affirmative
641_29_spk_201.611_202.705,reponse_negative
641_31_spk_204.316_204.833,saluer
642_2_spk_6.018_8.511,reponse_negative
642_4_spk_10.365_14.073,reservation
642_6_spk_16.505_20.486,reservation
642_8_spk_24.393_28.593,reservation
642_10_spk_36.572_42.058,reservation
642_12_spk_76.589_80.723,renseignements
642_14_spk_111.705_116.219,reponse_affirmative#reservation
642_16_spk_120.733_123.271,reponse_affirmative
642_18_spk_139.411_142.912,reservation
642_20_spk_145.353_153.885,renseignements
642_22_spk_172.342_175.655,reponse_affirmative#reservation
642_24_spk_181.088_183.368,reponse_affirmative
642_26_spk_185.389_187.091,reservation
642_28_spk_191.408_201.21,reservation
642_29_spk_201.21_202.25,marqueur_discursif
642_31_spk_203.952_205.168,reponse_negative#reservation
642_32_spk_205.168_208.557,reservation
642_34_spk_221.211_223.962,reponse_affirmative
642_36_spk_230.567_231.834,reponse_affirmative
642_38_spk_237.923_239.716,remercier#reponse_negative
643_2_spk_6.717_8.875,reponse_affirmative
643_4_spk_24.727_28.268,reservation
643_6_spk_30.213_33.348,reservation
643_8_spk_35.761_36.314,reponse_affirmative
643_10_spk_37.873_44.119,reservation
643_12_spk_56.499_58.809,reponse_affirmative
643_14_spk_63.14_67.32,reservation
643_16_spk_69.098_69.894,reponse_affirmative
643_18_spk_72.599_76.818,reservation
643_20_spk_86.385_90.549,reponse_affirmative
643_22_spk_102.812_105.715,reponse_affirmative
643_24_spk_107.827_111.855,reservation
643_26_spk_114.059_117.06,reservation
643_28_spk_120.565_124.836,reservation
643_30_spk_145.323_149.062,reservation
643_32_spk_155.339_156.327,reponse_affirmative
643_34_spk_158.531_161.586,reponse_affirmative
643_36_spk_171.328_174.663,reponse_affirmative#reservation
643_38_spk_177.134_177.763,incomprehension
643_40_spk_179.277_184.08,reservation
643_42_spk_200.381_205.245,reservation
643_44_spk_214.713_219.454,reponse_negative
643_46_spk_229.926_231.832,reponse_negative
643_48_spk_239.926_249.759,reservation
643_50_spk_261.021_264.715,reponse_affirmative
643_52_spk_280.242_286.746,reponse_negative
644_2_spk_2.097_5.258,reponse_affirmative
644_4_spk_6.809_16.14,reservation
644_6_spk_22.629_29.124,reponse_negative#reservation
644_8_spk_34.97_44.256,reservation
644_10_spk_66.439_86.627,renseignements#reservation
644_12_spk_114.811_120.784,reponse_negative#reservation
644_14_spk_140.066_147.14,reservation
644_16_spk_172.858_177.205,reponse_affirmative#reservation
644_18_spk_189.439_196.152,reponse_affirmative#reservation
644_20_spk_208.815_209.748,reponse_affirmative
644_22_spk_210.891_213.171,remercier#reponse_negative
644_24_spk_216.545_224.630,saluer
646_2_spk_10.517_25.0,reservation
646_4_spk_35.563_49.164,reservation
646_6_spk_73.755_79.286,renseignements
646_8_spk_94.394_100.573,reponse_negative#reservation
646_10_spk_117.841_137.242,modification#reservation
646_12_spk_146.484_151.834,reponse_negative#reservation
646_14_spk_163.947_166.774,reponse_affirmative
646_16_spk_180.128_182.377,reponse_negative
646_18_spk_186.602_193.380,saluer
647_2_spk_1.884_3.07,saluer
647_4_spk_5.228_13.86,reservation
647_6_spk_18.663_23.191,reponse_negative#reservation
647_8_spk_25.897_26.749,reponse_affirmative
647_10_spk_29.013_35.503,reservation
647_12_spk_37.272_37.728,reponse_affirmative
647_14_spk_38.335_39.095,reservation
647_15_spk_39.095_40.585,reservation
647_17_spk_46.673_48.223,reservation
647_19_spk_51.194_51.999,reponse_affirmative
647_21_spk_55.191_56.998,reponse_affirmative
647_23_spk_58.732_64.628,reservation
647_24_spk_64.628_66.026,reservation
647_26_spk_67.881_68.808,reponse_affirmative
647_28_spk_71.544_75.319,reservation
647_30_spk_76.413_77.355,reponse_affirmative
647_32_spk_78.702_79.416,reponse_affirmative
647_34_spk_81.514_87.517,renseignements
647_36_spk_92.844_105.883,reponse_negative#reservation
647_38_spk_106.857_109.076,reponse_affirmative
647_40_spk_111.683_116.592,reservation
647_42_spk_119.834_123.675,reservation
647_44_spk_127.55_130.702,renseignements#reponse_affirmative
647_46_spk_132.474_133.599,reponse_affirmative
647_48_spk_136.395_142.112,renseignements
647_50_spk_146.063_152.632,renseignements
647_52_spk_155.924_159.472,reponse_affirmative
647_54_spk_161.791_164.663,reponse_affirmative
647_56_spk_175.067_175.645,reponse_affirmative
647_58_spk_177.636_178.887,reponse_affirmative
647_60_spk_183.933_184.845,reponse_affirmative
647_62_spk_190.839_191.781,reponse_affirmative
647_64_spk_193.696_195.398,reponse_negative
647_66_spk_199.441_210.140,remercier#saluer
648_2_spk_8.632_11.003,reponse_negative
648_4_spk_13.131_41.306,reservation
648_6_spk_46.434_47.452,reponse_affirmative
648_8_spk_63.057_66.705,renseignements
648_10_spk_68.787_72.586,reservation
648_12_spk_74.319_77.283,reservation
648_14_spk_78.939_80.383,reponse_affirmative
648_16_spk_87.739_92.025,reponse_affirmative
648_18_spk_93.605_95.383,reponse_affirmative
648_20_spk_105.703_110.779,reponse_affirmative
648_22_spk_116.585_120.795,reponse_affirmative#reservation
648_24_spk_125.825_126.828,marqueur_discursif
648_26_spk_130.102_130.862,reponse_affirmative
648_28_spk_132.239_138.82,reservation
648_30_spk_153.669_157.019,reponse_affirmative
648_32_spk_168.365_169.916,reponse_affirmative
648_34_spk_180.873_189.234,reponse_affirmative#reservation
648_36_spk_191.11_192.052,reponse_affirmative
648_38_spk_193.116_194.153,reponse_affirmative
648_40_spk_213.225_216.301,reponse_affirmative#reservation
648_42_spk_219.56_222.122,reponse_affirmative
