ID,intent
R487#speaker_1_08730_487#150.951_151.353,reponse_affirmative
R487#speaker_1_08730_487#153.633_154.9,reponse_affirmative
R487#speaker_1_08730_487#156.473_158.375,reponse_affirmative
R487#speaker_1_08730_487#163.482_173.825,reservation
R487#speaker_1_08730_487#184.412_192.996,reservation
R487#speaker_1_08730_487#192.996_196.465,reservation
R487#speaker_1_08730_487#202.826_207.271,reservation
R487#speaker_1_08730_487#211.244_212.004,reponse_affirmative
R487#speaker_1_08730_487#217.901_219.046,reponse_affirmative
R487#speaker_1_08730_487#220.605_221.386,reponse_affirmative
R487#speaker_1_08730_487#223.417_224.728,reponse_affirmative
R487#speaker_1_08730_487#246.027_247.564,reponse_negative
R487#speaker_1_08730_487#251.819_254.98,remercier#saluer
L488#speaker_1_08730_488#15.897_17.523,reponse_negative
L488#speaker_1_08730_488#19.985_22.888,reservation
L488#speaker_1_08730_488#55.899_56.765,reponse_affirmative
L488#speaker_1_08730_488#59.789_60.124,reponse_affirmative
L488#speaker_1_08730_488#71.629_75.869,reservation
L488#speaker_1_08730_488#91.493_92.754,renseignements
L488#speaker_1_08730_488#96.235_97.253,reponse_affirmative
L488#speaker_1_08730_488#100.582_103.576,reservation
L488#speaker_1_08730_488#109.23_109.792,reponse_affirmative
L488#speaker_1_08730_488#130.173_131.571,renseignements
L488#speaker_1_08730_488#135.355_136.541,reponse_affirmative
L488#speaker_1_08730_488#141.632_143.821,reservation
L488#speaker_1_08730_488#168.184_168.625,reponse_negative
L488#speaker_1_08730_488#175.146_178.839,reservation
L488#speaker_1_08730_488#198.521_199.874,renseignements
L488#speaker_1_08730_488#206.516_209.191,reservation
L488#speaker_1_08730_488#210.802_212.094,reservation
L488#speaker_1_08730_488#225.712_226.183,reponse_affirmative
L488#speaker_1_08730_488#228.174_231.077,reponse_affirmative#reservation
L488#speaker_1_08730_488#233.676_234.573,reponse_affirmative
L488#speaker_1_08730_488#251.17_254.058,reponse_affirmative#reservation
L488#speaker_1_08730_488#257.66_258.746,reponse_affirmative
L488#speaker_1_08730_488#283.286_284.623,reponse_negative
L488#speaker_1_08730_488#289.578_291.766,saluer
R490#speaker_1_08730_490#10.426_10.881,reponse_negative
R490#speaker_1_08730_490#14.802_17.143,reservation
R490#speaker_1_08730_490#22.492_23.252,reponse_affirmative
R490#speaker_1_08730_490#25.73_27.401,reservation
R490#speaker_1_08730_490#33.086_36.794,reservation
R490#speaker_1_08730_490#65.777_68.224,reservation
R490#speaker_1_08730_490#76.938_78.225,renseignements
R490#speaker_1_08730_490#95.004_96.706,reservation
R490#speaker_1_08730_490#97.83_98.317,marqueur_discursif
R490#speaker_1_08730_490#101.493_102.86,reponse_negative#reservation
R490#speaker_1_08730_490#104.754_107.124,reservation
R490#speaker_1_08730_490#111.917_112.951,reponse_affirmative
R490#speaker_1_08730_490#126.791_127.986,reponse_affirmative
R490#speaker_1_08730_490#130.782_132.308,renseignements
R490#speaker_1_08730_490#150.036_151.981,renseignements
R490#speaker_1_08730_490#154.565_156.571,reservation
R490#speaker_1_08730_490#162.042_164.96,reservation
R490#speaker_1_08730_490#180.705_185.568,reponse_affirmative#reservation
R490#speaker_1_08730_490#190.696_192.529,reservation
R490#speaker_1_08730_490#208.821_211.091,reservation
R490#speaker_1_08730_490#223.046_225.773,reponse_affirmative
R490#speaker_1_08730_490#225.773_227.277,reservation
R490#speaker_1_08730_490#238.319_241.38,reponse_affirmative#reservation
R490#speaker_1_08730_490#258.684_259.543,reponse_negative
R490#speaker_1_08730_490#263.912_267.765,renseignements
R490#speaker_1_08730_490#274.954_279.748,reservation
R490#speaker_1_08730_490#296.9_300.19,reponse_affirmative#reservation
R490#speaker_1_08730_490#321.949_323.074,reponse_negative
R490#speaker_1_08730_490#327.268_329.73,remercier
R491#speaker_1_08730_491#9.483_9.726,reponse_affirmative
R491#speaker_1_08730_491#31.199_36.474,reservation
R491#speaker_1_08730_491#43.904_58.168,reponse_affirmative#reservation
R491#speaker_1_08730_491#85.277_92.245,renseignements
R491#speaker_1_08730_491#143.683_149.388,reservation
R491#speaker_1_08730_491#153.177_154.138,reponse_affirmative
R491#speaker_1_08730_491#170.024_180.379,reponse_negative#reservation
R491#speaker_1_08730_491#200.372_212.983,reservation
R491#speaker_1_08730_491#234.582_241.4,renseignements#reponse_negative
R491#speaker_1_08730_491#269.016_274.418,renseignements#reservation
R491#speaker_1_08730_491#278.887_280.832,remercier#reponse_negative
R491#speaker_1_08730_491#284.297_286.729,remercier#saluer
L492#speaker_1_08730_492#7.447_8.237,reponse_negative
L492#speaker_1_08730_492#11.702_13.374,reservation
L492#speaker_1_08730_492#16.657_18.541,marqueur_discursif
L492#speaker_1_08730_492#20.943_21.9,reservation
L492#speaker_1_08730_492#25.943_26.976,reponse_affirmative
L492#speaker_1_08730_492#29.86_33.29,reservation
L492#speaker_1_08730_492#55.959_57.215,renseignements
L492#speaker_1_08730_492#60.914_63.523,renseignements
L492#speaker_1_08730_492#83.731_84.332,reponse_affirmative
L492#speaker_1_08730_492#88.747_89.825,reservation
L492#speaker_1_08730_492#99.902_100.752,reservation
L492#speaker_1_08730_492#103.983_105.533,reponse_affirmative
L492#speaker_1_08730_492#108.087_109.073,reservation
L492#speaker_1_08730_492#112.821_113.976,reponse_affirmative
L492#speaker_1_08730_492#131.913_133.524,renseignements
L492#speaker_1_08730_492#137.643_142.202,reservation
L492#speaker_1_08730_492#147.142_147.741,reponse_affirmative
L492#speaker_1_08730_492#160.82_161.428,reponse_affirmative
L492#speaker_1_08730_492#163.343_163.898,reponse_affirmative
L492#speaker_1_08730_492#167.523_168.244,reservation
L492#speaker_1_08730_492#171.976_172.934,reponse_affirmative
L492#speaker_1_08730_492#176.786_177.463,reservation
L492#speaker_1_08730_492#190.898_191.766,reponse_affirmative
L492#speaker_1_08730_492#215.72_216.804,reponse_negative
R493#speaker_1_08730_493#8.024_9.726,reponse_negative
R493#speaker_1_08730_493#14.59_16.687,reservation
R493#speaker_1_08730_493#22.097_22.584,reponse_affirmative
R493#speaker_1_08730_493#26.84_28.342,reponse_affirmative
R493#speaker_1_08730_493#31.156_32.962,reservation
R493#speaker_1_08730_493#36.214_37.764,reponse_affirmative
R493#speaker_1_08730_493#39.955_43.107,reservation
R493#speaker_1_08730_493#65.974_68.607,renseignements
R493#speaker_1_08730_493#73.689_78.501,reservation
R493#speaker_1_08730_493#103.354_105.139,renseignements
R493#speaker_1_08730_493#108.4_111.439,reservation
R493#speaker_1_08730_493#115.923_118.042,reservation
R493#speaker_1_08730_493#120.847_122.064,reponse_affirmative
R493#speaker_1_08730_493#124.739_127.162,reservation
R493#speaker_1_08730_493#141.399_144.283,reservation
R493#speaker_1_08730_493#155.573_157.913,renseignements
R493#speaker_1_08730_493#180.813_182.173,reponse_affirmative#reservation
R493#speaker_1_08730_493#199.294_202.233,modification#reservation
R493#speaker_1_08730_493#219.784_224.689,renseignements#reservation
R493#speaker_1_08730_493#247.204_248.819,reponse_affirmative#reservation
R493#speaker_1_08730_493#273.01_274.774,reponse_negative
R493#speaker_1_08730_493#278.3_280.701,saluer
R494#speaker_1_08730_494#6.474_7.66,reponse_affirmative
R494#speaker_1_08730_494#26.809_33.055,reservation
R494#speaker_1_08730_494#39.028_40.123,reponse_affirmative
R494#speaker_1_08730_494#41.87_44.431,reservation
R494#speaker_1_08730_494#47.257_48.452,reponse_affirmative
R494#speaker_1_08730_494#74.182_76.981,renseignements
R494#speaker_1_08730_494#79.38_81.158,reponse_affirmative
R494#speaker_1_08730_494#82.982_90.018,renseignements
R494#speaker_1_08730_494#122.809_126.796,renseignements
R494#speaker_1_08730_494#129.056_135.613,renseignements
R494#speaker_1_08730_494#139.482_144.33,reservation
R494#speaker_1_08730_494#150.819_152.262,reponse_affirmative
R494#speaker_1_08730_494#177.347_179.952,renseignements
R494#speaker_1_08730_494#183.572_191.657,renseignements#reservation
R494#speaker_1_08730_494#200.89_202.174,reponse_affirmative
R494#speaker_1_08730_494#204.47_206.233,reservation
R494#speaker_1_08730_494#217.506_218.256,marqueur_discursif
R494#speaker_1_08730_494#223.131_230.611,reservation
R494#speaker_1_08730_494#248.047_250.548,renseignements
R494#speaker_1_08730_494#253.837_259.217,renseignements#reservation
R494#speaker_1_08730_494#275.865_285.044,annulation#reponse_negative
R494#speaker_1_08730_494#289.764_291.284,reponse_negative
R494#speaker_1_08730_494#295.296_298.214,remercier#saluer
R495#speaker_1_08730_495#5.897_6.17,reponse_affirmative
R495#speaker_1_08730_495#29.186_41.244,reservation
R495#speaker_1_08730_495#41.244_41.7,incomprehension
R495#speaker_1_08730_495#43.442_44.39,reponse_affirmative
R495#speaker_1_08730_495#69.782_71.296,renseignements
R495#speaker_1_08730_495#75.764_78.257,renseignements
R495#speaker_1_08730_495#104.843_107.104,reponse_negative#reservation
R495#speaker_1_08730_495#111.303_112.584,reponse_affirmative
R495#speaker_1_08730_495#115.498_119.073,reservation
R495#speaker_1_08730_495#123.824_124.738,reponse_affirmative
R495#speaker_1_08730_495#127.048_127.981,reservation
R495#speaker_1_08730_495#130.939_131.568,reponse_affirmative
R495#speaker_1_08730_495#150.514_152.474,reponse_affirmative
R495#speaker_1_08730_495#180.59_181.745,reponse_negative
R495#speaker_1_08730_495#186.881_189.4,saluer
R496#speaker_1_08730_496#9.757_10.608,reponse_affirmative
R496#speaker_1_08730_496#30.317_41.077,reservation
R496#speaker_1_08730_496#44.086_45.636,reponse_affirmative
R496#speaker_1_08730_496#48.676_49.892,reponse_affirmative
R496#speaker_1_08730_496#72.619_76.814,renseignements
R496#speaker_1_08730_496#79.472_88.985,reservation
R496#speaker_1_08730_496#90.535_91.021,incomprehension
R496#speaker_1_08730_496#134.677_142.539,reponse_affirmative#reservation
R496#speaker_1_08730_496#146.521_147.392,reponse_affirmative
R496#speaker_1_08730_496#151.931_152.814,reservation
R496#speaker_1_08730_496#157.747_159.054,reponse_affirmative
R496#speaker_1_08730_496#175.692_176.224,reponse_affirmative
R496#speaker_1_08730_496#197.961_199.856,reponse_negative
R496#speaker_1_08730_496#204.129_207.047,saluer
R497#speaker_1_08730_497#2.948_4.711,saluer
R497#speaker_1_08730_497#9.757_10.851,reponse_affirmative
R497#speaker_1_08730_497#33.616_50.54,reservation#saluer
R497#speaker_1_08730_497#50.54_50.988,incomprehension
R497#speaker_1_08730_497#52.547_53.504,reponse_affirmative
R497#speaker_1_08730_497#55.298_56.355,reponse_affirmative
R497#speaker_1_08730_497#58.399_58.779,remercier
R497#speaker_1_08730_497#60.666_61.153,remercier
R497#speaker_1_08730_497#84.056_87.4,renseignements
R497#speaker_1_08730_497#94.414_95.478,reponse_affirmative
R497#speaker_1_08730_497#97.402_98.046,remercier
R497#speaker_1_08730_497#101.49_111.632,renseignements#reservation
R497#speaker_1_08730_497#116.237_116.723,remercier
R497#speaker_1_08730_497#137.251_137.625,reponse_negative
R497#speaker_1_08730_497#139.51_142.656,renseignements
R497#speaker_1_08730_497#146.365_149.237,renseignements#reponse_affirmative
R497#speaker_1_08730_497#171.788_178.21,renseignements
R497#speaker_1_08730_497#198.426_202.074,renseignements#reponse_negative
R497#speaker_1_08730_497#212.622_222.045,renseignements#reponse_negative#reservation
R497#speaker_1_08730_497#224.755_225.302,remercier
R497#speaker_1_08730_497#226.974_227.673,remercier
R497#speaker_1_08730_497#234.488_235.603,incomprehension
R497#speaker_1_08730_497#240.111_254.924,renseignements#reponse_affirmative#reservation
R497#speaker_1_08730_497#254.924_258.146,reservation
R497#speaker_1_08730_497#258.146_260.009,renseignements
R497#speaker_1_08730_497#264.693_265.392,remercier
R497#speaker_1_08730_497#286.483_287.0,reponse_affirmative
R497#speaker_1_08730_497#288.802_297.677,reservation
R497#speaker_1_08730_497#297.677_299.866,reservation
R497#speaker_1_08730_497#299.866_302.227,reservation
R497#speaker_1_08730_497#304.234_305.409,reservation
R497#speaker_1_08730_497#310.555_311.042,remercier
R497#speaker_1_08730_497#318.879_320.004,reponse_affirmative
R497#speaker_1_08730_497#322.132_322.861,incomprehension
R497#speaker_1_08730_497#323.682_325.302,reponse_affirmative#reservation
R497#speaker_1_08730_497#327.726_328.243,remercier
R497#speaker_1_08730_497#335.705_336.493,reponse_affirmative
R497#speaker_1_08730_497#344.923_348.378,renseignements
R497#speaker_1_08730_497#362.399_364.152,remercier#reponse_negative
R497#speaker_1_08730_497#364.152_365.043,saluer
R497#speaker_1_08730_497#365.043_365.56,remercier
R497#speaker_1_08730_497#365.56_366.614,saluer
R497#speaker_1_08730_497#368.508_371.001,remercier
R498#speaker_1_08730_498#14.529_15.547,reponse_affirmative
R498#speaker_1_08730_498#34.721_49.172,reservation
R498#speaker_1_08730_498#53.922_55.169,reponse_affirmative
R498#speaker_1_08730_498#57.534_58.998,reponse_affirmative
R498#speaker_1_08730_498#84.682_89.593,reservation
R498#speaker_1_08730_498#93.952_95.624,reponse_affirmative
R498#speaker_1_08730_498#97.822_99.156,renseignements
R498#speaker_1_08730_498#100.706_102.113,renseignements
R498#speaker_1_08730_498#121.985_123.983,reservation
R498#speaker_1_08730_498#139.782_140.879,modification
R498#speaker_1_08730_498#145.238_146.91,reservation
R498#speaker_1_08730_498#156.864_158.263,reservation
R498#speaker_1_08730_498#162.862_163.531,reponse_affirmative
R498#speaker_1_08730_498#180.447_181.214,reponse_affirmative
R498#speaker_1_08730_498#185.873_187.272,reponse_affirmative
R498#speaker_1_08730_498#205.646_207.402,reponse_affirmative
R498#speaker_1_08730_498#229.691_230.956,reponse_negative
R499#speaker_1_08730_499#3.313_4.134,reservation
R499#speaker_1_08730_499#11.094_11.52,reponse_negative
R499#speaker_1_08730_499#15.289_27.763,reservation
R499#speaker_1_08730_499#34.939_36.113,reponse_affirmative
R499#speaker_1_08730_499#61.104_62.839,renseignements
R499#speaker_1_08730_499#70.199_74.846,renseignements
R499#speaker_1_08730_499#84.545_85.738,reservation
R499#speaker_1_08730_499#90.732_91.361,reponse_affirmative
R499#speaker_1_08730_499#118.798_120.661,reponse_affirmative
R499#speaker_1_08730_499#123.579_125.718,incomprehension#renseignements
R499#speaker_1_08730_499#130.217_132.457,renseignements
R499#speaker_1_08730_499#142.284_143.46,reservation
R499#speaker_1_08730_499#148.531_149.662,reponse_affirmative
R499#speaker_1_08730_499#165.523_167.936,reservation
R499#speaker_1_08730_499#183.365_184.399,reponse_affirmative
R499#speaker_1_08730_499#198.321_199.461,reponse_affirmative
R499#speaker_1_08730_499#223.246_224.553,remercier#reponse_negative
R499#speaker_1_08730_499#228.656_231.24,saluer
L500#speaker_1_08730_500#4.59_5.957,reponse_affirmative
L500#speaker_1_08730_500#26.109_29.179,reservation
L500#speaker_1_08730_500#33.829_34.879,reponse_affirmative
L500#speaker_1_08730_500#36.688_40.35,reservation
L500#speaker_1_08730_500#43.861_44.954,reponse_affirmative
L500#speaker_1_08730_500#70.923_74.349,renseignements
L500#speaker_1_08730_500#77.533_81.5,reservation
L500#speaker_1_08730_500#86.515_87.083,reponse_affirmative
L500#speaker_1_08730_500#117.586_121.991,reponse_negative
L500#speaker_1_08730_500#140.041_140.497,reponse_affirmative
L500#speaker_1_08730_500#142.786_146.881,modification#reponse_negative
L500#speaker_1_08730_500#149.768_154.233,reservation
L500#speaker_1_08730_500#165.818_166.265,marqueur_discursif
L500#speaker_1_08730_500#166.265_167.177,marqueur_discursif
L500#speaker_1_08730_500#168.143_169.087,reponse_affirmative
L500#speaker_1_08730_500#171.395_172.582,reponse_affirmative
L500#speaker_1_08730_500#180.62_181.902,reservation
L500#speaker_1_08730_500#184.466_185.61,reponse_affirmative
L500#speaker_1_08730_500#198.296_199.861,reponse_affirmative
L500#speaker_1_08730_500#220.738_222.728,reponse_negative
L500#speaker_1_08730_500#226.402_228.712,saluer
R501#speaker_1_08730_501#8.146_9.24,reponse_affirmative
R501#speaker_1_08730_501#27.72_37.173,reservation#saluer
R501#speaker_1_08730_501#41.392_42.38,reponse_affirmative
R501#speaker_1_08730_501#43.429_44.69,reservation
R501#speaker_1_08730_501#67.34_72.152,reservation
R501#speaker_1_08730_501#77.472_79.219,reservation
R501#speaker_1_08730_501#83.475_84.615,reponse_affirmative
R501#speaker_1_08730_501#86.454_88.587,reservation
R501#speaker_1_08730_501#104.385_105.615,reservation
R501#speaker_1_08730_501#121.625_122.507,reponse_affirmative
R501#speaker_1_08730_501#129.012_130.243,reservation
R501#speaker_1_08730_501#145.776_146.384,reponse_affirmative
R501#speaker_1_08730_501#160.67_161.252,reponse_affirmative
R501#speaker_1_08730_501#179.15_179.85,reponse_negative
R501#speaker_1_08730_501#193.387_194.705,reponse_negative
R501#speaker_1_08730_501#199.669_202.87,saluer
R502#speaker_1_08730_502#5.106_5.714,reponse_affirmative
R502#speaker_1_08730_502#24.013_28.752,reservation
R502#speaker_1_08730_502#32.007_32.965,reponse_affirmative
R502#speaker_1_08730_502#35.032_37.718,reservation
R502#speaker_1_08730_502#37.718_40.271,reservation
R502#speaker_1_08730_502#64.484_73.179,reservation
R502#speaker_1_08730_502#90.266_91.649,renseignements
R502#speaker_1_08730_502#96.882_97.531,renseignements
R502#speaker_1_08730_502#102.14_102.941,reponse_affirmative
R502#speaker_1_08730_502#116.605_121.073,renseignements
R502#speaker_1_08730_502#135.013_137.332,modification#reponse_affirmative
R502#speaker_1_08730_502#142.818_143.517,reponse_affirmative
R502#speaker_1_08730_502#147.186_148.773,reservation
R502#speaker_1_08730_502#167.507_171.467,reservation
R502#speaker_1_08730_502#174.421_178.166,reservation
R502#speaker_1_08730_502#194.678_196.588,renseignements
R502#speaker_1_08730_502#200.347_201.083,reponse_affirmative
R502#speaker_1_08730_502#208.696_210.529,reservation
R502#speaker_1_08730_502#210.529_212.748,reservation
R502#speaker_1_08730_502#212.748_217.985,reservation
R502#speaker_1_08730_502#239.068_240.102,reponse_affirmative
R502#speaker_1_08730_502#244.062_247.421,reservation
R502#speaker_1_08730_502#254.997_263.265,renseignements
R502#speaker_1_08730_502#280.845_282.401,reponse_negative
R504#speaker_1_08730_504#9.392_9.848,reponse_negative
R504#speaker_1_08730_504#13.049_17.416,reservation
R504#speaker_1_08730_504#23.009_24.924,reponse_affirmative#reservation
R504#speaker_1_08730_504#54.903_61.049,renseignements
R504#speaker_1_08730_504#81.24_85.951,reservation
R505#speaker_1_08730_505#6.717_7.508,reponse_affirmative
R505#speaker_1_08730_505#27.279_39.133,reservation
R505#speaker_1_08730_505#39.133_51.209,reservation
R505#speaker_1_08730_505#51.209_52.174,marqueur_discursif
R505#speaker_1_08730_505#59.711_63.094,reservation
R505#speaker_1_08730_505#93.203_105.086,reservation
R505#speaker_1_08730_505#105.086_106.267,reservation
R505#speaker_1_08730_505#112.081_112.613,reponse_affirmative
R505#speaker_1_08730_505#127.659_130.319,reponse_affirmative#reservation
R505#speaker_1_08730_505#134.868_135.233,reponse_affirmative
R505#speaker_1_08730_505#136.915_141.383,reservation
R505#speaker_1_08730_505#147.207_152.692,reservation
R505#speaker_1_08730_505#169.638_171.683,reponse_affirmative#reservation
R505#speaker_1_08730_505#188.724_189.415,reponse_affirmative
R505#speaker_1_08730_505#190.965_192.211,reservation
R505#speaker_1_08730_505#202.074_206.49,reservation
R505#speaker_1_08730_505#223.361_233.565,renseignements#reservation
R505#speaker_1_08730_505#251.11_253.196,reponse_affirmative#reservation
R505#speaker_1_08730_505#255.137_255.776,marqueur_discursif
R505#speaker_1_08730_505#260.883_261.467,reponse_affirmative
R505#speaker_1_08730_505#264.272_265.062,reponse_affirmative
R505#speaker_1_08730_505#267.008_268.123,reponse_affirmative
R505#speaker_1_08730_505#269.895_270.403,reponse_affirmative
R505#speaker_1_08730_505#273.786_274.829,reponse_affirmative
R505#speaker_1_08730_505#278.338_279.158,reponse_affirmative
R505#speaker_1_08730_505#288.854_290.726,remercier
R505#speaker_1_08730_505#290.726_291.851,saluer
R506#speaker_1_08730_505#9.514_10.304,reponse_affirmative
R506#speaker_1_08730_505#32.714_40.514,reservation#saluer
R506#speaker_1_08730_505#52.79_53.246,reponse_affirmative
R506#speaker_1_08730_505#83.006_89.162,reservation
R506#speaker_1_08730_505#115.904_121.567,reponse_affirmative#reservation
R506#speaker_1_08730_505#142.824_146.317,modification
R506#speaker_1_08730_505#167.307_172.14,reservation
R506#speaker_1_08730_505#196.737_199.007,reponse_affirmative#reservation
R506#speaker_1_08730_505#220.943_222.736,remercier#reponse_negative
R506#speaker_1_08730_505#222.736_223.83,marqueur_discursif
R507#speaker_1_08730_507#6.535_7.416,reponse_affirmative
R507#speaker_1_08730_507#26.42_33.923,reservation
R507#speaker_1_08730_507#66.317_67.047,reponse_negative
R507#speaker_1_08730_507#69.941_74.455,reponse_negative
R507#speaker_1_08730_507#78.429_85.555,reservation
R507#speaker_1_08730_507#109.531_111.142,reponse_affirmative#reservation
R507#speaker_1_08730_507#123.604_125.033,reservation
R507#speaker_1_08730_507#142.712_143.229,reponse_negative
R507#speaker_1_08730_507#145.159_145.889,reponse_negative
R507#speaker_1_08730_507#152.747_154.966,reponse_indecise
R507#speaker_1_08730_507#162.435_164.338,renseignements
R507#speaker_1_08730_507#183.018_184.295,reponse_affirmative#reservation
R507#speaker_1_08730_507#201.262_202.335,reponse_negative
R507#speaker_1_08730_507#206.826_208.78,renseignements
R507#speaker_1_08730_507#220.528_221.623,reservation
R507#speaker_1_08730_507#237.442_237.928,reponse_negative
R507#speaker_1_08730_507#239.815_240.56,reponse_negative
R507#speaker_1_08730_507#244.527_245.758,reservation
R507#speaker_1_08730_507#260.57_261.147,reponse_affirmative
R507#speaker_1_08730_507#262.978_263.692,reponse_affirmative
R507#speaker_1_08730_507#283.237_284.021,reponse_affirmative
R507#speaker_1_08730_507#303.302_304.538,reponse_negative
R507#speaker_1_08730_507#309.35_310.414,saluer
L508#speaker_1_08730_508#8.541_8.997,reponse_negative
L508#speaker_1_08730_508#12.675_14.316,reservation
L508#speaker_1_08730_508#20.03_21.884,reservation
L508#speaker_1_08730_508#36.457_41.23,reservation
L508#speaker_1_08730_508#69.968_71.975,reservation
L508#speaker_1_08730_508#79.886_86.865,reservation
L508#speaker_1_08730_508#135.349_137.78,reservation
L508#speaker_1_08730_508#143.586_149.333,reservation
L508#speaker_1_08730_508#167.431_168.662,reservation
L508#speaker_1_08730_508#194.422_197.239,reservation
L508#speaker_1_08730_508#218.289_221.133,reservation
L508#speaker_1_08730_508#241.38_244.54,reponse_affirmative#reservation
L508#speaker_1_08730_508#259.992_262.241,reponse_affirmative#reservation
L508#speaker_1_08730_508#279.262_280.509,reponse_negative
R509#speaker_1_08730_509#8.997_10.304,reponse_negative
R509#speaker_1_08730_509#15.137_19.909,reservation
R509#speaker_1_08730_509#24.446_24.954,reponse_affirmative
R509#speaker_1_08730_509#26.991_27.903,reservation
R509#speaker_1_08730_509#31.803_33.15,reservation
R509#speaker_1_08730_509#34.265_35.004,reservation
R509#speaker_1_08730_509#38.581_39.189,reponse_affirmative
R509#speaker_1_08730_509#39.928_41.569,reservation
R509#speaker_1_08730_509#45.633_46.363,reponse_affirmative
R509#speaker_1_08730_509#49.479_53.097,reservation
R509#speaker_1_08730_509#56.28_56.757,reponse_affirmative
R509#speaker_1_08730_509#84.187_86.215,reservation
R509#speaker_1_08730_509#89.783_90.531,reponse_affirmative
R509#speaker_1_08730_509#95.516_96.792,reservation
R509#speaker_1_08730_509#106.038_106.676,marqueur_discursif
R509#speaker_1_08730_509#109.351_109.816,reservation
R509#speaker_1_08730_509#131.063_132.697,incomprehension
R509#speaker_1_08730_509#134.399_135.949,reponse_affirmative#reservation
R509#speaker_1_08730_509#139.646_140.528,marqueur_discursif
R509#speaker_1_08730_509#140.528_141.135,marqueur_discursif
R509#speaker_1_08730_509#141.135_141.804,marqueur_discursif
R509#speaker_1_08730_509#159.087_162.66,reponse_affirmative
R509#speaker_1_08730_509#166.846_167.734,marqueur_discursif
R509#speaker_1_08730_509#175.667_177.066,reponse_negative
R509#speaker_1_08730_509#180.81_186.342,renseignements#reponse_affirmative#reservation
R509#speaker_1_08730_509#191.996_193.182,reponse_affirmative
R509#speaker_1_08730_509#205.765_206.856,reponse_negative
R509#speaker_1_08730_509#209.844_210.588,reponse_affirmative
R509#speaker_1_08730_509#215.017_216.02,reponse_negative
L510#speaker_1_08730_510#5.319_6.505,reponse_affirmative
L510#speaker_1_08730_510#25.969_35.553,reservation
L510#speaker_1_08730_510#70.936_82.799,modification#reponse_negative#reservation
L510#speaker_1_08730_510#102.067_115.365,reservation
L510#speaker_1_08730_510#142.234_152.152,reservation
L510#speaker_1_08730_510#152.152_153.268,reservation
L510#speaker_1_08730_510#155.739_161.523,reponse_affirmative#reservation
L510#speaker_1_08730_510#180.506_188.92,renseignements#reponse_affirmative#reservation
L510#speaker_1_08730_510#215.352_223.637,reponse_affirmative#reservation
L510#speaker_1_08730_510#241.623_250.733,reponse_affirmative#reservation
L510#speaker_1_08730_510#271.425_279.145,remercier#reponse_negative#reservation
L510#speaker_1_08730_510#284.941_288.385,remercier#saluer
L511#speaker_1_08730_511#8.541_9.362,reponse_negative
L511#speaker_1_08730_511#12.888_25.91,reservation
L511#speaker_1_08730_511#25.91_29.506,reservation
L511#speaker_1_08730_511#38.716_39.751,reponse_affirmative
L511#speaker_1_08730_511#66.657_70.359,reservation
L511#speaker_1_08730_511#75.161_76.338,reservation
L511#speaker_1_08730_511#82.356_83.786,reponse_affirmative
L511#speaker_1_08730_511#99.151_105.228,reservation
L511#speaker_1_08730_511#121.877_122.809,reponse_affirmative
L511#speaker_1_08730_511#141.354_143.818,reservation
L511#speaker_1_08730_511#147.839_148.847,reponse_affirmative
L511#speaker_1_08730_511#172.873_174.682,reponse_negative#reservation
L511#speaker_1_08730_511#179.272_182.82,reservation
L511#speaker_1_08730_511#188.056_189.181,reponse_affirmative
L511#speaker_1_08730_511#201.415_204.09,reponse_affirmative#reservation
L511#speaker_1_08730_511#220.704_224.123,reservation
L511#speaker_1_08730_511#230.552_232.862,reponse_affirmative#reservation
L511#speaker_1_08730_511#253.099_259.444,reservation
L511#speaker_1_08730_511#275.565_277.092,reponse_negative
R512#speaker_1_08730_512#4.012_5.441,reponse_negative
R512#speaker_1_08730_512#7.447_22.766,reservation
R512#speaker_1_08730_512#31.14_32.113,reponse_negative#reservation
R512#speaker_1_08730_512#57.798_60.062,reservation
R512#speaker_1_08730_512#67.099_68.157,reservation
R512#speaker_1_08730_512#77.118_85.431,reservation
R512#speaker_1_08730_512#93.69_95.772,reponse_negative#reservation
R512#speaker_1_08730_512#100.352_102.642,modification#reponse_negative
R512#speaker_1_08730_512#126.073_126.818,reponse_negative
R512#speaker_1_08730_512#132.274_135.646,reservation
R512#speaker_1_08730_512#140.481_142.013,reponse_affirmative
R512#speaker_1_08730_512#160.524_161.465,reponse_affirmative
R512#speaker_1_08730_512#164.841_165.526,reponse_affirmative
R512#speaker_1_08730_512#182.292_184.009,reservation
R512#speaker_1_08730_512#204.933_206.608,reponse_negative
L513#speaker_1_08730_513#8.906_10.456,reponse_negative
L513#speaker_1_08730_513#12.614_14.012,reservation
L513#speaker_1_08730_513#19.864_21.033,reservation
L513#speaker_1_08730_513#32.691_34.258,reservation
L513#speaker_1_08730_513#44.608_46.113,reponse_negative#reservation
L513#speaker_1_08730_513#65.644_68.301,reservation
L513#speaker_1_08730_513#73.039_74.194,reponse_affirmative
L513#speaker_1_08730_513#87.598_89.394,reservation
L513#speaker_1_08730_513#96.066_98.267,reservation
L513#speaker_1_08730_513#103.069_103.798,reservation
L513#speaker_1_08730_513#103.798_104.356,reservation
L513#speaker_1_08730_513#112.887_114.376,incomprehension
L513#speaker_1_08730_513#121.596_125.076,reservation
L513#speaker_1_08730_513#130.759_131.801,reponse_affirmative
L513#speaker_1_08730_513#137.604_138.367,reponse_negative
